qid,doc_id,relevanc,citations,author_group
2728,9060d2fbef157eccba5ce7a67d38e1d00a2435d4,0,5,L
2728,363d105f439431ae40539b573f657a63da9d764d,0,22,L
2728,1ef0ad9c9382693fd39d8cfbc25aab7929d89abe,0,-1,Unknown
2728,168a4fdd77554b8edaf601c0f5dcb5415710aabe,1,0,L
2728,9cf12ba53d54e87f9356435425ea1cde99e46328,0,5,L
2728,78360444f3b4540339efc9e7e5f2610a7e46c023,0,12,H
2728,4b9adae8937de0b7125a00df2a316952579ee7f8,0,86,H
2728,7cc44884667e9771d11491c142df90e091d3d4a7,0,13,L
2728,3aebc8afc97439a26332526ba4c362771e332087,0,8,L
2728,5163eb99719f031dfef6a30a1fc66415e4a9fd69,0,2,L
2728,0813446cd9dcf350a7212280b8db7ee3fd05b970,0,56,L
2728,d10d329c0116b8adb61e9343a7bccef72435a5ce,0,5,L
2728,a09f6578f973d15f45869a8f12818c57f7f01d64,1,3,H
2728,e7b05631013f3be58473af2c9a278833b8200541,0,29,L
2728,8f37790342575be6dc29c9a25731144ee4b3b6cc,0,13,H
2728,fd4be01f12d5d7839288bde30fb8fa2334eb5b0b,0,60,L
2728,d51509806e111b5bcd282a46fac9d8409fe3b727,0,2,L
2728,2cf0b85979684aa5116a8bfd4f1437277ce73b95,0,113,H
2728,e955775ba634c0e445b028cc1fddeb499a46e1f3,0,154,L
2728,5801cf4ca157a72d45eb31d2bcca58cb849ce906,0,8,Unknown
2728,1a854bfceb615249fd9c75f3f4491b0554e59c16,0,44,L
2728,3eda3b93c90dba68e1a8a50fa79d26155abd49db,0,26,L
2728,038a789bbb8f211176d5e9b0c8394bf6b6d2cc59,0,20,Unknown
2728,baf6cdcdb19961b267837fb8e46d654ce9926a00,0,3,H
2728,2faa58decdd46ce8808003cc53d0f98764d9acd6,0,4,L
2728,23cc980b829be2e0c78dff5a3d205d9fd0221fe9,0,14,L
2728,46426a6e2933369ae9a72ed6309a2825b1659d9f,0,0,L
2728,13e81a52ac2f1dbb059eeab61f739d979ae3412d,0,15,L
2728,bf7531d85e4cf730e9143e8c4ec35875cba43746,0,3,L
2728,81b95e0483d32945aad0c09849f1a9b2022d59c4,0,214,L
2728,b747dd12ec11da6ac79a29c9775a578dac354700,0,-1,Unknown
2728,8d442ea1c14504e6e5676d82e78e1330c354731f,0,-1,Unknown
2728,71984534aa3f5b09e8d6b0ab051e41b286945ba1,0,2,L
2728,97881c6577c310f50fc86738c0268896b970dfa4,0,615,H
2728,22f78cf606c696de34165b062bbfc0762e3cc47f,0,2,H
2728,a91efaf5ad77ea59e6cf1941f76cfd4aaea25f6b,0,6,H
2728,73c10497ee3598dd2688be6988354c7ac21b0574,0,8,L
2728,3bc200252070c868af80df2fd0cad261dd4d103a,0,63,H
2728,6d0d63d0858bc478554893cc1a219457fc5ce348,0,5,L
2728,960260270d3a29db949052827727ff233925376c,0,9,L
2728,75a83114369d32eab6fc312795b5e9b276481aab,0,82,H
2728,cccd643bda92b8de758842cbec318aa0e2859288,0,6,H
2728,8a9610cac48251fe8680bab940a22f76121bab6e,0,13,H
2728,3e056e2518f1c5d2bda4daeb020580a896eaa3e7,0,6,H
2728,b9a05927945cd090ea911e4e3f52c6576c75f10a,1,4,H
2728,156af0e2690c431be4d1c7ee21fecc4cda8d2f8f,0,0,L
2728,dc829bb8d6da14c9a57e07b32091207c25982c94,0,2,L
2728,74d2831e019584f8f00cf01965ff475b6bad472f,0,-1,Unknown
2728,3c73899647e38ab7fe7c1cd2832bcd8d9b894878,1,6,L
2728,0ff0b49c9030ad1fee8548e46ee64ddba5a93e9c,0,-1,Unknown
2728,951a56ce32a26ceeeeefe33e3f02c11b753fab33,0,163,H
2728,5973278f9a9657d8fbdb161cd2c6c33ba0bceac2,0,210,H
2728,31817eabd899dae377b4c1b959c4edfd6b1137aa,0,9,L
2728,ccaea944996c0935897cd6eb248d5f01367cd3c4,1,7,H
2728,ac8357c902c4c3f1c88707f53ea32925c16e51c2,0,20,L
2728,79ddbeff892277592aa387045692e0a738ef9edf,0,19,L
2728,565f8ca61cbddeac8383aabf4117f8b943348e38,1,0,L
2728,909514b3ad22c37916ce577acb73c57cf6c558dc,0,177,H
2728,cb9bf15ff00ae8e67053c54a1085b3fe29f42020,0,116,L
2728,be66f6141a3499ab1c48c569b1a12879623f23c5,1,17,L
2728,81f33f03d6f056f86e5e944061673b1e929d70b4,0,3,L
2728,053b95af004ecaec84a4c07aaa0478c603eb6f95,0,-1,Unknown
2728,0df20bf6e9438005f5fb01e7803691a9ea59b684,0,14,L
2728,040916070d9d5ee9b3c49c1a25d32ada08ffdeab,0,5,L
2728,f5533ee94a47e55caad4ca8ba58605c8ffac27cc,0,4,H
2728,5f6a410a4ba086b296100a8a5a10df59eb337c90,0,14,L
2728,59ab54f50c6a278425bdbf115921bd2f94923e28,0,7,L
2728,bc5fd5500edf72a54bc75216261d95eac9da27f3,0,21,L
2728,de82c7bcb3dc8b69072bd209737464c7f6956aa0,0,41,L
2728,e8bd47277f9dcc2e7dfd5faa94b125e8d0021b02,0,12,L
2728,40427137084ceedab41a543a92b19633e0b7633c,0,136,H
2728,d23288ee99138421d6a771a14a98a9cdddd97f98,1,305,L
2728,d1ae0a43e55e862fe2a3220b8bf0f92942617ffe,0,194,H
2728,86965c93c3b81b3902663b293f31388a81b54b37,0,6,H
2728,60992cbe76d3bf5d1d38c871ca21ba8d159a42f5,0,13,L
2728,deb326786afcb8cb748727d4f4fc9a35cfb88b5c,0,4,L
2728,0c845b8d652ad1f4a1b341ed59269c381d49fa43,1,-1,Unknown
2728,cfb505b2a83896fc14764ca71e5df290a63a730f,0,126,H
2728,7ec963ee2a798db994d2b37d2b164b9ee1b01fbc,0,0,Unknown
2728,70a462ada6a79125940a46d48e430fa938054819,0,47,L
2728,66c553c2b07c0ffeaf870d043705928fef176cc5,0,4,H
2728,7b3b7bdba270b8c19c9e5af1c7c538f81a6e159c,0,2,H
2728,7a0966ce97904ecf8c89eeedab8f90abea965ce5,0,4,L
2728,d42b22e21c2e59125ed4fb3a2d24a857754eb7c2,0,160,H
2728,601e6ac1ad98e359dc021e8896a1a604331ca774,0,-1,Unknown
2728,192b002523352aacd7cd6caf3f312f64858a1421,0,7,H
2728,3dc0ee51efd0e893fabb189c23ffd2b4a09ca70d,0,-1,Unknown
2728,9d60f7d8e0e8e163f9cbac6470573519475eec9b,0,1,L
2728,176b6b8c0568086b873c12b9938d6bcf61f830ef,0,32,H
2728,2ce666ac06ecbcc1347105e2c92b2f2de38014c4,0,20,L
2728,ca019e1e38edf9d2112ea987362da454f909ac1b,1,229,L
2728,d59c6e06bad8e42029919130bb3214855f9e421d,0,39,L
2728,3de5945f8b4e25f4bf131a5be56e3abe9121e1ab,0,0,L
2728,18bf334b6718c91217463aac6ea5f65dbba12743,0,-1,Unknown
2728,2c0bce4f04da8b5faac4c15b32a40c7dbd9f41bb,0,34,L
2728,dd9b5141537ee040cb8e014399eb5ca0e5704e6d,0,1,L
2728,a29d5712d497b50901ee35685deecd551227f301,0,10,L
2728,863db559058843f59eb17d78d72218a4aba07cb3,0,-1,Unknown
2728,5e542474c6ee8263d93b3777157d50bca5903d19,0,60,H
2728,9b8eec97d4cc534f8d54add4748d29c737e82d69,0,7,H
2728,0deef7e050171f0fb38e0d0733c9de67298891f7,1,4,L
2728,6232b4238083ba147082e123874bb828a9ec21da,0,213,H
2728,62e60986530abb2b8bc40a3397fdef73d8abfcf3,0,212,L
2728,f4f6a059a504ab59215ce59b97f5191465a01aa7,0,9,L
2728,d61031326150ba23f90e6587c13d99188209250e,0,18076,H
2728,a523960d520289a280ab44de22d719c4b0fb6a20,1,3,L
2728,8e787e925eeb7ad735a228b2b1e8dd6d9620be83,0,519,L
2728,efe6485492c4511a639b0bb994c44e82c503edf1,0,7,H
2728,f16f2aae49f330b9c0f885bf2eb5b4f8a9df00b7,0,-1,Unknown
2728,fd0d1f1c6e6f28668b34c2237a4e21ea1fcd64f9,0,6,L
2728,214174964dd01633905f2a8021d9a69b659eb3d9,0,14,L
2728,18a041379e483eead41b20b7fc57b5e21f220dd7,0,71,L
2728,dfa14da3e544d184c473dc105e5df5b743bbb272,0,10,L
2728,c2039a0436ff0f27106a38337910fad0465bdfbd,0,0,H
2728,01016796cad8124f435f236cdc5e6c4e6a92600c,0,40,L
2728,4de1162b78021143334c2ec370a64dfa5eb1bc42,0,0,H
2728,32b9fbe02a36c08117122e3f99421faad46876db,0,45,L
2728,c719c4b074402156369c9df976c27b5cf25a0d3a,0,2,L
2728,52c0314a12451c22282e98412d0b0b77e6924e5a,0,37,L
2728,e32e8d862107f0758498e978be0afaa94f461340,0,3,L
2728,fb833f8bee6e40afdc6043b8b43cb01d030d121c,0,-1,Unknown
2728,0b27f1fe1b7c72b07906738f539767c9831d36ce,0,50,H
2728,22edc9d8bb18253cdbb7905492c73387b4aee8c4,0,5,H
2728,8e88eeb6a8f9e3bb090d7a32492e01fa1170012d,0,0,L
2728,01babc78d35c4277eb6ae2970b44ed139d418850,0,0,Unknown
2728,78600073012747814a2293cceb58658df5ca3899,0,65,H
2728,172569c14a8ee512a09e60d67cf8f602e2065f2a,0,27,L
2728,4c2d8626326664859db2a0500f70d6de736f5bfe,0,-1,Unknown
2728,1912ceae034318691f3f0fbc81cf234a2ff55ccc,0,2,L
2728,1a59ca238c64e4bae304240d7df787cf0345d50e,0,23,H
2728,a42902bc3f4d92b72f46775420be6569d19e3f73,0,30,L
2728,30f6f26304a94e7cdb17a73b9b19e81446a51ab3,0,8,L
2728,1601e9f2bbf89f04f967a4f5f49d7adeca7f0719,0,5,L
2728,61c1efbe76ef16ba1d0133148d6f6fe7e10352d3,0,1,H
2728,73a6fd9e9294f6fab12c377878eae343469d8a4c,0,10,L
2728,d6a00a2777afe09954d240b2b7bd6a6e2011e04b,0,16,L
2728,d511f3a98d460f7967dd490e34d664caac1529d1,1,8,L
2728,9bea92997b76f0a42901e31aa353211aaf4ac928,0,0,L
2728,9f5e2d6911aceb662fcad172ffb1688613ac000d,0,67,L
2728,9f6034d02bf0766c021489bfe498488b0fd5eff5,0,-1,Unknown
2728,5c8f2f54637d199251a40c1a47c1a23397d6daea,0,1,L
2728,75ecf969ce1be6f05fef55c8ea7d38e12ec7f7f5,0,128,L
13914,22e4af41f008c88ee51cfb8009b7de9b80fc2f44,0,1693,H
13914,8b8ba26fdc9b65567733c8568f182ae3dbf2773e,0,2347,H
13914,712b9c987641c3c6e66381cce77abc5783494c09,0,847,L
13914,289ab04a0ce2a9615728ca693ddd59bbe0bd6696,0,384,H
13914,d2602c08a09a555020ac17ed08199183f2bfbbbf,0,968,H
13914,a5bca3e6a7fa2135e566f040926a9687cc3ae7f9,0,1928,H
13914,c4fe555c427945a3188864defbbef8fad1ca069d,0,2756,H
13914,ea2f66b595c5b2a31c01eedfeed8d845a720a65f,0,1855,H
13914,3faaf8e519eb901eb97bbbbdeea178f532a90823,0,332,H
13914,85978718f87a0299b6b3fbbc3e8c40210d21942b,1,1926,H
13914,ce2030ed367df33f8bcc98fe10b44c8161cd444b,1,1428,H
13914,8b066a65f0b9ccab74239c6ce21085f899e15619,0,1297,H
13914,216e7c88452b2c1af16edbc39fa8ad962a03001e,1,1013,H
13914,29df5a7c613c510bcd143b47246a6a85cfb189c7,0,2308,L
13914,b081e3c2009e9743ef11f8024902a4c834b7b51f,0,632,H
13914,17017d64bd2d5ecb476943426a93c4b8d8638ac5,0,2135,H
13914,e5136e9306bf1b0e3d4be0cea384ee9a969a44fa,0,32509,H
13914,951c951b4b117953ae0086666aea1eda7eb616cf,0,610,L
13914,98882d201890680e156fef2b111630f401168092,0,2199,H
13914,ed1ff7d3f3d670f4a3bdd9a5e78cb862bc8795f0,0,892,H
13914,0991abe016abaa13ce431e83ac8d5863cdbce1e2,0,1682,H
13914,07e616ff52ab1bb8bb153a7528d02fbd310aa1f9,0,4722,L
13914,3d5c4f7a4b4df1a92f307d14e04778ec063b2a35,0,543,H
13914,8d84f7efdd31c2904f7205726e64153246df2966,0,409,H
13914,e1acd307f159bdbec8ec12df0b9d15af45a49897,0,-1,Unknown
13914,a617929d4200895e54ebfeec1a1af7a5eebb9da4,0,945,H
13914,e2be748cfba7a3500283a8d92e86c15121970172,0,1192,H
13914,6d8ba92034df85cc932f8faea39507bd58f481c8,0,5122,H
13914,400a79d8268d7887d8d80dcf2a39f9b45f9c8c3d,0,105,H
13914,548611cd48a23223d97283ad585c748c0fe64a93,0,703,H
13914,ffcbb7f9401872408b80e8f624d7ff0288cf5e52,0,654,H
13914,13985a5a82325696829bd7b198b6ff8f2599cd63,0,2041,H
13914,21fd42657207f3099c7ec82aa3847bb06aa6235c,0,1246,L
13914,61699d423f31b73f4d430281e62bba426a22a32e,0,848,H
13914,668ea6ac8ffa3c6d64d8e63114e3cd5e32700c60,0,630,H
13914,19204aec4a3edbbca6a1d1857d56c73b4a583c2e,0,269,H
13914,09f86a3ff4419386209086f1285d369661fab9b7,0,178,H
13914,bc63d71236f3a6218bebb9149dcf767479dcce6c,0,267,H
13914,d2e199cb570264e2fa12b0291fcca1aca0af39b9,1,1392,H
13914,264cd08c3960580b02669ba0a267043ce47e1b01,0,1754,H
13914,c6688c195b3f30267f4a832605e4d8904de9bd64,0,1722,L
13914,56558accf86b595a7fe999e902b909587fa13a6d,0,1107,H
13914,c8407caffadc58222920151b845741841ed4d4b5,0,1087,L
13914,300967e594dafa957c1d44857ad22c359ebae7dd,0,1228,L
13914,950373d3f41bc76688fa386d3c08483b61e06ef2,1,258,H
13914,aa8f6dba6e8967a505036308dd428a351111aa40,0,598,H
13914,6b45c1ffd379b145fdd12a375fdf84ee8f1560c4,0,872,H
13914,732a446c209a03f552a0d0d764fc99329f4dcf29,0,513,H
13914,f67977ea6e42e018e5c5fcbdafb8c917dd97a747,0,1064,H
13914,035f080fa1d9c68872ae4a377e6c5e40ae0ad161,0,814,H
13914,c1a09e2d91009f11c464640d5fd2b9c843178ab3,0,2524,L
13914,077b7f63a03767416f8875ef21e50faf27455b10,0,155,H
13914,c7ea0180493704068b3bfdcce61621744e753bcc,0,1224,L
13914,b4569201b50e6b17beb08decfc1b3cc08130100b,0,635,H
13914,e4564b88ca2349962a707b76be4c75076ad6bd43,0,751,H
13914,c98deb884ecb966871e383b4ed8c5961cf0c0ca4,0,918,H
13914,c9cc18de3c1269b24151785b29b8cab7ac39474b,0,927,L
13914,aa87d40dae5262910d1ae5fa32aa4ae6e596c123,0,630,H
13914,b1f34a83f690cc2b963f5d464879f32725e9ac9e,0,84,H
66819,574384442a8d966c129b042790a6d3a274066734,0,47,L
66819,2c16170729b68cf4f260cb516437d2cfd2ee6704,0,15,L
66819,a1e3c8e3f68f7a7d0b217c834c91c4cdc7eefe65,0,270,H
66819,d1db337bb2b3728d8227fb4ecae62322c0024082,0,94,H
66819,8e00937735848ed796f1e3841f69609b44d64c3c,1,64,L
66819,f4f83ba47e260407ae9c7f08fa56655a635b4396,0,97,H
66819,9ff6154f20da226d99fb5c5ecac526cc4523d951,1,183,H
66819,527b6f34782c21031e68cceea7d7c881c42694d9,0,89,H
66819,11d16d06be5261dd5f10918470de4cb6d73076de,0,43,L
66819,172fd0656166abd4a71987e94e436724bce7786d,0,136,H
67345,d043f29263a69ee9b17e16f2e29878d3c9e79aea,0,167,L
67345,6a33390a4859c92b6939df8aa968225d3dadd8d1,0,356,L
67345,9897ea7c388ba60d32af1b33187692a489b38e68,1,1027,H
67345,05dad8dc13d3b16932070ee01a6654f82540355d,0,554,H
67345,6c618d0cde3fd99fc98dc074ba362e465ea1b3e3,0,3521,H
67345,1a6567f4a76fc41dee61322d46d0f70997c99c88,0,1602,L
67345,d8a61a332d5fa2edfc293469e8b8b77b381ab9d8,0,673,H
67345,672b12e1fb6138f955e8153e7fffbf20aa73c559,0,123,H
67345,82242a6f51c47f85ea0714b174e93b906d3a375e,0,154,H
67345,2f6062c1fdc980d1e65d84bbc919b79456ea935f,0,73,H
67345,8e1927c01cf0eb4927e7296b37aaa25412387e0d,0,953,L
67345,2e5ec5a4606cb080f4dd6cd922a124d03172c371,0,628,H
67345,d0b040d3cd649a6cd55c721d664d48049ac270a4,0,1431,H
67345,60ec92fd67bc75e5b870b04dea89edf57f73ca32,1,180,H
67345,3e4d905a11dc590e8663693fbb7c0a5dd71734cb,0,100,H
67345,0375cde3bfb624b4deb439c0262eed99109b5fdc,0,291,H
67345,518e8dc97fc4c8e0eb247b3e78630043e71b8264,0,133,H
67345,4eb7821aaef31147988588a54f287dfe806ecd93,0,105,H
67345,78821e2f16a2cf62a0e311d851650784c6f2810c,0,107,H
67345,85a81429a97539277c1675c6dfc0972eed094d81,0,110,H
55249,357d95e7c1cb7124e8288566fb88fe2e12cd5df9,0,161,H
55249,e9d69226905056c4bd986d63c20a051154333daa,0,787,H
55249,da6243659eeae64d5b079e5c1bed5965beb1e2a6,1,335,L
55249,4b21f9bcd4831e3147f60064de446cb1ba92881f,0,682,H
55249,8ae836d23b9ca968390279f0e01c4aa21a4d39bf,0,1141,L
55249,9ba6345cff630eb00696d0fbafb8d28e0755310f,0,1188,H
55249,409090a8fa7edfededc03c396a16f6f57144270c,0,580,H
55249,000975b1ec1e1cf96830ef1329bb339f69cc2f43,0,41,L
55249,0fab7c27e61dc12c01fa1a15b5e44757c8e0d676,0,668,H
55249,d75ec47183166b878bac3eb9eb427923f7a138e4,0,4977,H
55249,dee9f23bbea2e3775d73509a5c316a82aeca1600,0,216,H
55249,5a30ec5a84ec4295974431ca4d828c7a1691c632,1,1745,H
55249,59302ac69d14df1464292ea96249d2e256412c04,0,1328,H
55249,8444950ea763192c182ef783b56ab3407299af7b,0,67,H
55249,e93f82aa958a37092174542eba2ca89c394f0a3e,0,1169,H
55249,2f93591f3cdc965621957db815cd44574608bfc3,0,474,H
55249,5e479fb92b8d6311c156290140e4642f3de1defa,0,871,H
55249,77d2f469270d67c187457e7e07278f3235eef2ca,0,61,H
55249,8324f5035469dd9928f9250c57ed57e2f7f752d6,0,370,L
55249,40c95b8d9978433400a7c032f37c34d140990bb6,0,559,H
18704,2e279210c0146a7ab694686a9356f43c4ce7ef52,0,8,L
18704,49ecd987e5006a09151e0d5942d13439593f7006,0,66,H
18704,fc206e1723d6897dc8fcb6078efb05b9111b3b8e,0,1441,H
18704,3b3f5ac79951216d06c3df46343513090014daf7,0,17,L
18704,10a3fa6f899cc91acab3fe985fc09e37548d7cd8,0,869,L
18704,d2bef4cd324942ac0ba0d9ed8724605096a15c32,0,568,H
18704,70bb86663895df7a1e3f73a8a25cd67140233087,0,280,H
18704,a0edefd3f11d8295c986723824684c81a8782c27,0,1455,H
18704,36f83b69154ccf37261d86959b80ecb404e08b3f,0,19,L
18704,e425402166b5f42aa82b0b034fd1389027181534,0,2095,L
18704,f746b4c345c0885baf4992f550f63f974652c4a5,0,26,L
18704,59bc3257f67c09baf51442b3a92ab0076e281891,1,74,H
18704,21a4b015ab6e8ec14ab812d952f79467608443b0,0,28,L
18704,e1f340401abff7fc8d709d525e23a4eae583836a,1,23,H
18704,2e15c9ac2a2847d37950f9dd23d91c65df52017f,0,93,H
18704,7c7efc18a032fbc45cf9d5520d61a3a44bd5a04c,0,504,H
18704,eb702d665a87b53e2edee9501ebf8dea1f1f55b9,0,1236,L
18704,3c38844a73108f284632ce5ff28289cc65dd7c87,1,372,H
18704,aff0fe43c0b4eabe120fb3e3b005b9333805022c,0,47,L
18704,5c8db9df62a5add95cb6cee82788a15b3a08b7e8,0,48,L
18704,db0667a3f2ac225686e0ff2ac698dfd4f7cb393d,0,481,H
18704,2679ee9a0b1eb361ef60124728d36c4665331fb0,0,18,L
18704,4c4125393e3582759dd2822f0abb3204f4557b93,0,13,H
18704,01b7367b3d3f745c9d03c83e4490aec9671e169b,0,139,H
18704,c285c8071393d8d124ebe1491e68a911dfb2fb94,0,474,H
18704,722673ff6540b7379d3b96a4057f66da89cda84f,0,408,L
18704,e932a6b0b37890a325eed07c1e7702242c6d2ab4,0,829,H
18704,596ea4ac5b7156e3fa586e05415751fb1e84a1ca,0,25,H
18704,00536f91152d520fc3df5c34a983035cc58f3e60,0,31,L
18704,c9af267e493473ecf01cd1d49ce1bad49b595939,1,1206,L
18704,ab0a66941fcfe21a2323a8ad2adadad13a7a23d7,0,812,H
18704,3e54418f375806fd9d62e7eeeaa5d066b8faeb4f,0,380,H
18704,3ab94cdd61d8ca18859b53135bdbcc2908242ec5,0,955,H
18704,b6297c8b51b57aa6ea76a60a9f36ca57aec76968,1,16,H
18704,721ce4c3073d310d1c08bf7b0dd4517b4516f548,0,1584,H
18704,d0a771f652d7a1e204ebe705b751ec81bd27ed9f,0,201,H
72444,a02f59e856052b49230ee36b5635fa154528cb19,0,3,L
72444,c28dcd9602ed5602c0c5e4012fa33bb76a2fed57,0,0,L
72444,7168e3c1083ba67787b4142bceae72c055529d0d,0,2,L
72444,cd38d978fbf0b7dbdafddbfbbdfdee2b1c16b440,1,72,L
72444,1a11f07f2c1564b35f0c4201eb3c8dab23a9feaf,0,0,L
72444,fa07c4d3758f7d818cca9860d26f6a7a87f72c9c,0,0,L
72444,528369edd12890b90f793570b49f77349a2bcf43,0,2,L
72444,9ddae003252a6ac043e211834255f2a88db169a5,0,134,H
72444,b916d180053e06f30044ccd62e6633f8a0a8a334,0,1,L
72444,86c557b1a335e7e7b8733ac4410522bed0f65581,0,9,L
72444,78ca829b67d963510bceca3d4c6d67c4b8d19f59,0,2,L
72444,937233fe58b1b21c097971e9ba5f1e07177a44e8,0,10,L
72444,f706f754508b194b462db78aa21bf863a378a8e7,0,1,L
72444,da2b1c7504f1943ea87cc18408948c2047933fbb,0,0,L
72444,bfe9f46bf8b13d552d0bc4f05b71e24eb2cf7fc5,0,63,L
72444,47653df4f4361c50810bf454a1c4a801e328ddcd,0,0,L
72444,6301272d613498e8c6ca33875d8f8dd6cdc29c6b,1,0,L
72444,81786bd40582cd485fcc69f7d191714a41e60190,0,0,L
72444,f110dec3aa6ade083f061c0e29c1f51194f1798d,0,0,L
72444,21d28299e3c20e1960acadfe4f09e82311125232,1,13,L
20533,1939b4ae5d05d533c51b62d01efffbdb248acafd,0,83,H
20533,2cc2302bb8e4c777f1914f2fcc4ed583a541228b,1,-1,Unknown
20533,cb69c235f8de712befe7ae44bcb8254b997de228,0,37,L
20533,b300e348ad3522bfa272e50119f318289fd66767,1,-1,Unknown
20533,1d2632869628c37967e8043689d48b7718ee525c,0,68,L
20533,062ebe3b2b3afae974390c14db53e427892fdf8d,0,47,H
20533,cf9b2f09ba4586b7dc3c5af28a025eea778b50d0,0,90,H
20533,98f32f47fa8cabf41789a60e167878287a051f86,1,9,L
20533,511834f1256624d5a661110f153d51eb7d8bcdc1,1,7,H
20533,8b53a2f1a0412829d2ae531db01b28b1657cebca,0,5,L
20533,3c02a5bfb73554442e728cdb8e1ec8e8faf9f450,0,1,H
20533,1cab5598c4e76316b87c3aed668148c4b6c3485a,1,17,L
20533,0fd6bdf5003c76b9b144bab1b326f9e3e7c16f22,0,71,H
20533,7faee8fc20ae78213467fd0fef79d461d4327fdc,0,99,H
20533,0a73742541e44f24ecf395fec2f095b4568d4018,1,7,L
20533,214a71684a26202bbdb9274b4197d7d8517d7f64,0,1,L
20533,6be913ec1fda4e3b3ee6c81af40fb0639278b2a0,0,14,L
20533,63910c37d6eece5eb7713c8199e460a38d85b84f,1,18,H
20533,b643f99f10f1795ee922d074950e797b1ce62f73,0,13,L
20533,91200faeae722ca1c9998bb13358e5dd2d2a334e,1,88,L
20533,6540e69c46de411b58f80c89614a620d2be9dc29,1,253,H
20533,62a45f6e4159d9fcd2c9afd1b7f33462ded65c71,1,23,L
20533,a909e3ab19820ecc12286f538bb6728e5d8f424a,0,-1,Unknown
20533,ec94d6ad46fe9b090ffb8ee0af6148c8b948fa59,0,38,H
20533,bbce857a113a7bbcd7d958329a3abae6215de418,0,7,L
20533,fd48488ea436ed43b995eb4126ff2202f735cab0,1,34,L
20533,70a462ada6a79125940a46d48e430fa938054819,1,47,L
20533,57db8f9e0997942553a50550ba4c956b55185073,1,-1,Unknown
20533,c03fbdb1f67a81b0e518d662d7428db177a920ef,1,11,L
20533,c9e6f9830966d35e607b337db8a55bfb59a37901,0,150,H
20533,0df20bf6e9438005f5fb01e7803691a9ea59b684,0,14,L
20533,129ff571057e9397c3ce656e1fc174ad13bef575,0,14,L
20533,2d12973e14934068f9bcc1cd67d66e659fd5cb0e,1,-1,Unknown
20533,def1e5f6f0ca6fc5066e5be0f2acb7e4228fff33,1,28,L
20533,5a08ef0e5fbf2e27dffbcd5e154b2cddc128b6e8,0,132,H
20533,0b6c32295024b6ead50bd80d3b64908964f36898,1,18,L
20533,c697442a3c0d2c2f9503c45e5b14aeaad7cb197e,1,7,L
20533,ae4cd833d12ef72b7bd3aff70d7167df36a05bec,0,6,L
20533,52a33771286dde6971493b8c255d1a990d50d7c7,1,4,L
20533,b90161898ff5ef4236f1c19a5c88138e1c80c5ea,0,68,L
4184,f2c9781205f74f2db4a93b6b49e37ed2ba8009cd,0,-1,Unknown
4184,dc252e8776691ae41f0309eff81dabcc4a18d5c7,0,3,L
4184,8198e70878c907e1bd05e7a3fa4280d8c338df60,0,551,H
4184,ccce1cf96f641b3581fba6f4ce2545f4135a15e3,0,3771,H
4184,a185f78d3e3d1ce2392402cec8ccfc40488b9cbe,0,6,H
4184,e0f322c561f732366014e88191aa750e7036298d,0,567,L
4184,5bdf59970d48034eb39bc9009af8fe271b60ecba,0,873,H
4184,5e2935055a09e7c56194ac19271e77d2db870d3c,0,1,L
4184,58d45a6dcff0006dad4f29fdb3095bc0e70a7d38,0,1,H
4184,10ce4e6f5369e70cf903d2f27bd766040ecfee66,0,98,L
4184,6fed83fd93001f84b0d27ed84cdfaf9c4989e2d5,1,1,L
4184,63861fbeb7ec41986b85965b9780b428d919919e,0,1107,H
4184,146956286309012c99e29e3e5eccda898916b6a8,1,1,L
4184,3ee73f2bf6cd154efd65783be0761cb6b7478196,0,1111,H
4184,e3948c28d605e0d90e88e160556cfc14fbba57c8,0,870,H
4184,04b23f577c20d1a0e2a67aadda555f58e6d23d6e,1,2493,H
4184,b82e2e9827bc5a4be4fae11faafdc9a66ae6497e,0,7,L
4184,cfef65aa4a8bc8ca5b67c3c6babb25c4d7b10cb5,0,1,H
4184,b02a5f8d78e51e7daf44c7047249b342962a2e9c,0,4,L
4184,d49ebd15eefa666b3243967364d009c0f3931282,0,2,L
4184,6e23398447a022fb9495c44fa80e9de593a574bc,0,61,L
4184,343cb84b40b89a5309c701d40c66515b0308623a,0,1,L
4184,4e3f8c9952a7c7793330f3aee3e794e6ca08597f,0,9,L
4184,e4b47ffb5092f27002a52952b16031580edd5bb9,0,3,L
4184,b67bfdd63ca711d5b2acc9617110fadef2ac24c5,0,2,L
4184,fec7d1998f8a69a0e16e8a47c1d3a4c02022f054,0,14,H
4184,835c1fa10bbe06730b55ccca95be239f9421e52c,0,538,H
4184,255bef9982c3050dbbf09f50a7a0c0bc4b8d7e06,0,-1,Unknown
4184,b6c1a44b68ae34001cc55bafdfd3651d35a1c24a,0,3,L
4184,6e860f706a2f3cb0dbf70a21742d838e01b4d088,0,9,L
4184,8d0814f95dc98feb086e9f08ea7452b32f0df30a,0,4,L
40905,3df15ee5f6b75861b7340e55275253950ef7c139,1,0,L
40905,0a58ef9c16d171fa07598437f9ca4348358f62e5,0,3,H
40905,89b479954636cb024798cbf9b79cf84b8fe37d90,0,4,L
40905,132708c975869cd4de33f87e7fadf571f8b892ea,0,476,H
40905,b60a9bae8531b622be18d9269b772240cb93e928,0,23,H
40905,cf0cf9bca26c9645c8eddb373e143a65003e3992,1,2,L
